train_loss_step,train_rank_loss_step,train_ce_loss_step,train_kl_loss_step,train_reg_loss_step,train_dist_loss_step,train_mae_exp_metric_step,train_mae_max_metric_step,epoch,step,val_loss,val_rank_loss,val_ce_loss,val_kl_loss,val_reg_loss,val_dist_loss,val_mae_exp_metric,val_mae_max_metric,train_loss_epoch,train_rank_loss_epoch,train_ce_loss_epoch,train_kl_loss_epoch,train_reg_loss_epoch,train_dist_loss_epoch,train_mae_exp_metric_epoch,train_mae_max_metric_epoch,test_loss,test_rank_loss,test_ce_loss,test_kl_loss,test_reg_loss,test_dist_loss,test_mae_exp_metric,test_mae_max_metric
9.551395416259766,0.0,0.813262939453125,0.3518991768360138,8.38623332977295,0.0,8.38623332977295,8.38623332977295,0,49,,,,,,,,,,,,,,,,,,,,,,,,
16.977357864379883,0.0,3.4775390625,2.433980703353882,11.065837860107422,0.0,11.065837860107422,11.065837860107422,0,99,,,,,,,,,,,,,,,,,,,,,,,,
27.96916389465332,0.0,2.78515625,0.9977632761001587,24.18624496459961,0.0,24.18624496459961,24.18624496459961,0,149,,,,,,,,,,,,,,,,,,,,,,,,
32.88946533203125,0.0,7.1298828125,5.589590072631836,20.16999053955078,0.0,20.16999053955078,20.16999053955078,0,199,,,,,,,,,,,,,,,,,,,,,,,,
20.146146774291992,0.0,2.9189453125,9.292407989501953,7.934793472290039,0.0,7.934793472290039,7.934793472290039,0,249,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0,284,17.201139450073242,0.0,1.8650484085083008,3.3771045207977295,11.958986282348633,0.0,11.958986282348633,11.958986282348633,,,,,,,,,,,,,,,,
,,,,,,,,1,284,,,,,,,,,24.640531163466605,0.0,2.713602304458618,3.497302293777466,18.429622650146484,0.0,18.429622650146484,18.429622650146484,,,,,,,,
40.77178955078125,0.0,1.37451171875,8.133024215698242,31.264251708984375,0.0,31.264251708984375,31.264251708984375,1,299,,,,,,,,,,,,,,,,,,,,,,,,
22.41672134399414,0.0,1.091552734375,4.7399091720581055,16.58525848388672,0.0,16.58525848388672,16.58525848388672,1,349,,,,,,,,,,,,,,,,,,,,,,,,
22.481964111328125,0.0,3.5380859375,0.027407944202423096,18.91646957397461,0.0,18.91646957397461,18.91646957397461,1,399,,,,,,,,,,,,,,,,,,,,,,,,
18.68617057800293,0.0,1.77685546875,1.097011923789978,15.81230354309082,0.0,15.81230354309082,15.81230354309082,1,449,,,,,,,,,,,,,,,,,,,,,,,,
11.088594436645508,0.0,1.77685546875,1.0962544679641724,8.215484619140625,0.0,8.215484619140625,8.215484619140625,1,499,,,,,,,,,,,,,,,,,,,,,,,,
32.53419876098633,0.0,1.537109375,0.041553378105163574,30.955535888671875,0.0,30.955535888671875,30.955535888671875,1,549,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1,569,12.288039207458496,0.0,1.456236720085144,1.431251049041748,9.400551795959473,0.0,9.400551795959473,9.400551795959473,,,,,,,,,,,,,,,,
,,,,,,,,2,569,,,,,,,,,21.220100474775883,0.0,1.7698428630828857,1.555983304977417,17.894277572631836,0.0,17.894277572631836,17.894277572631836,,,,,,,,
16.462799072265625,0.0,1.91748046875,1.1757084131240845,13.369609832763672,0.0,13.369609832763672,13.369609832763672,2,599,,,,,,,,,,,,,,,,,,,,,,,,
14.387575149536133,0.0,1.6689453125,1.1561970710754395,11.562432289123535,0.0,11.562432289123535,11.562432289123535,2,649,,,,,,,,,,,,,,,,,,,,,,,,
35.087467193603516,0.0,2.17724609375,0.0037301182746887207,32.906490325927734,0.0,32.906490325927734,32.906490325927734,2,699,,,,,,,,,,,,,,,,,,,,,,,,
16.999286651611328,0.0,2.8995361328125,0.0267145037651062,14.073036193847656,0.0,14.073036193847656,14.073036193847656,2,749,,,,,,,,,,,,,,,,,,,,,,,,
14.839540481567383,0.0,1.85498046875,1.7647687196731567,11.219791412353516,0.0,11.219791412353516,11.219791412353516,2,799,,,,,,,,,,,,,,,,,,,,,,,,
24.82771110534668,0.0,1.68359375,1.1545689105987549,21.989547729492188,0.0,21.989547729492188,21.989547729492188,2,849,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2,854,11.323912620544434,0.0,1.3029528856277466,1.2770960330963135,8.743864059448242,0.0,8.743864059448242,8.743864059448242,,,,,,,,,,,,,,,,
,,,,,,,,3,854,,,,,,,,,19.935492528948867,0.0,1.8246605396270752,1.035560965538025,17.075273513793945,0.0,17.075273513793945,17.075273513793945,,,,,,,,
29.598588943481445,0.0,1.90576171875,1.4009957313537598,26.291831970214844,0.0,26.291831970214844,26.291831970214844,3,899,,,,,,,,,,,,,,,,,,,,,,,,
