train_loss_step,train_rank_loss_step,train_ce_loss_step,train_kl_loss_step,train_reg_loss_step,train_dist_loss_step,train_mae_exp_metric_step,train_mae_max_metric_step,epoch,step,val_loss,val_rank_loss,val_ce_loss,val_kl_loss,val_reg_loss,val_dist_loss,val_mae_exp_metric,val_mae_max_metric,train_loss_epoch,train_rank_loss_epoch,train_ce_loss_epoch,train_kl_loss_epoch,train_reg_loss_epoch,train_dist_loss_epoch,train_mae_exp_metric_epoch,train_mae_max_metric_epoch,test_loss,test_rank_loss,test_ce_loss,test_kl_loss,test_reg_loss,test_dist_loss,test_mae_exp_metric,test_mae_max_metric
,,,,,,,,6,923,,,,,,,,,21.344105290279327,0.0,1.7905583381652832,0.7023258209228516,18.85122299194336,0.0,18.85122299194336,18.85122299194336,,,,,,,,
11.56418228149414,0.0,2.2021484375,1.2751460075378418,8.08688735961914,0.0,8.08688735961914,8.08688735961914,6,949,,,,,,,,,,,,,,,,,,,,,,,,
27.637714385986328,0.0,1.5703125,0.6939865946769714,25.373414993286133,0.0,25.373414993286133,25.373414993286133,6,999,,,,,,,,,,,,,,,,,,,,,,,,
6.6110382080078125,0.0,1.7529296875,0.78841233253479,4.069696426391602,0.0,4.069696426391602,4.069696426391602,6,1049,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6,1077,13.75764274597168,0.0,1.7275447845458984,1.0528292655944824,10.977269172668457,0.0,10.977269172668457,10.977269172668457,,,,,,,,,,,,,,,,
,,,,,,,,7,1077,,,,,,,,,21.72519919771325,0.0,1.6610437631607056,0.6523952484130859,19.411758422851562,0.0,19.411758422851562,19.411758422851562,,,,,,,,
24.624008178710938,0.0,2.4892578125,0.7582931518554688,21.37645721435547,0.0,21.37645721435547,21.37645721435547,7,1099,,,,,,,,,,,,,,,,,,,,,,,,
14.524904251098633,0.0,1.701171875,1.0789400339126587,11.744792938232422,0.0,11.744792938232422,11.744792938232422,7,1149,,,,,,,,,,,,,,,,,,,,,,,,
5.765891075134277,0.0,2.02392578125,0.00016313791275024414,3.741802215576172,0.0,3.741802215576172,3.741802215576172,7,1199,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7,1231,14.929357528686523,0.0,1.8814563751220703,1.3181387186050415,11.72976303100586,0.0,11.72976303100586,11.72976303100586,,,,,,,,,,,,,,,,
,,,,,,,,8,1231,,,,,,,,,21.762127960155375,0.0,1.7840019464492798,1.1793345212936401,18.798786163330078,0.0,18.798786163330078,18.798786163330078,,,,,,,,
25.03533172607422,0.0,1.44384765625,0.7529613971710205,22.83852195739746,0.0,22.83852195739746,22.83852195739746,8,1249,,,,,,,,,,,,,,,,,,,,,,,,
24.605159759521484,0.0,2.0283203125,0.2619757056236267,22.314863204956055,0.0,22.314863204956055,22.314863204956055,8,1299,,,,,,,,,,,,,,,,,,,,,,,,
32.943214416503906,0.0,1.70361328125,0.24836266040802002,30.99123764038086,0.0,30.99123764038086,30.99123764038086,8,1349,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8,1385,13.993802070617676,0.0,1.7578251361846924,1.0952008962631226,11.140776634216309,0.0,11.140776634216309,11.140776634216309,,,,,,,,,,,,,,,,
,,,,,,,,9,1385,,,,,,,,,21.038235669027323,0.0,1.7454404830932617,0.7178881764411926,18.574913024902344,0.0,18.574913024902344,18.574913024902344,,,,,,,,
9.156003952026367,0.0,1.556396484375,0.010954141616821289,7.588653564453125,0.0,7.588653564453125,7.588653564453125,9,1399,,,,,,,,,,,,,,,,,,,,,,,,
27.23589324951172,0.0,2.1630859375,1.4630624055862427,23.609745025634766,0.0,23.609745025634766,23.609745025634766,9,1449,,,,,,,,,,,,,,,,,,,,,,,,
28.84677505493164,0.0,1.7744140625,0.7562987804412842,26.316062927246094,0.0,26.316062927246094,26.316062927246094,9,1499,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,9,1539,18.592771530151367,0.0,2.248661994934082,3.7599048614501953,12.58420467376709,0.0,12.58420467376709,12.58420467376709,,,,,,,,,,,,,,,,
,,,,,,,,10,1539,,,,,,,,,20.745963031383603,0.0,1.8419030904769897,0.8565566539764404,18.047502517700195,0.0,18.047502517700195,18.047502517700195,,,,,,,,
27.672264099121094,0.0,1.42529296875,0.0541384220123291,26.192832946777344,0.0,26.192832946777344,26.192832946777344,10,1549,,,,,,,,,,,,,,,,,,,,,,,,
15.639280319213867,0.0,1.958984375,0.5962549448013306,13.084041595458984,0.0,13.084041595458984,13.084041595458984,10,1599,,,,,,,,,,,,,,,,,,,,,,,,
27.691940307617188,0.0,2.71875,0.6947669982910156,24.278423309326172,0.0,24.278423309326172,24.278423309326172,10,1649,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,10,1693,10.982905387878418,0.0,1.812745451927185,0.8647667765617371,8.305392265319824,0.0,8.305392265319824,8.305392265319824,,,,,,,,,,,,,,,,
,,,,,,,,11,1693,,,,,,,,,20.77614692601008,0.0,1.7030044794082642,0.558434784412384,18.51470184326172,0.0,18.51470184326172,18.51470184326172,,,,,,,,
25.336217880249023,0.0,1.9661865234375,0.3240654468536377,23.04596519470215,0.0,23.04596519470215,23.04596519470215,11,1699,,,,,,,,,,,,,,,,,,,,,,,,
3.1121232509613037,0.0,1.61181640625,0.7102658748626709,0.7900409698486328,0.0,0.7900409698486328,0.7900409698486328,11,1749,,,,,,,,,,,,,,,,,,,,,,,,
20.767229080200195,0.0,1.6826171875,0.6749992370605469,18.40961265563965,0.0,18.40961265563965,18.40961265563965,11,1799,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,11,1847,15.984367370605469,0.0,1.9862394332885742,1.675502061843872,12.322626113891602,0.0,12.322626113891602,12.322626113891602,,,,,,,,,,,,,,,,
,,,,,,,,12,1847,,,,,,,,,21.523557875754392,0.0,1.7927287817001343,0.6889057755470276,19.041919708251953,0.0,19.041919708251953,19.041919708251953,,,,,,,,
10.026019096374512,0.0,1.802734375,0.6303225159645081,7.592962265014648,0.0,7.592962265014648,7.592962265014648,12,1849,,,,,,,,,,,,,,,,,,,,,,,,
28.824726104736328,0.0,1.34716796875,0.6663681864738464,26.811189651489258,0.0,26.811189651489258,26.811189651489258,12,1899,,,,,,,,,,,,,,,,,,,,,,,,
6.477133750915527,0.0,1.71875,0.7134581804275513,4.044925689697266,0.0,4.044925689697266,4.044925689697266,12,1949,,,,,,,,,,,,,,,,,,,,,,,,
16.551742553710938,0.0,1.42333984375,0.6954076886177063,14.432994842529297,0.0,14.432994842529297,14.432994842529297,12,1999,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,12,2001,16.317699432373047,0.0,1.9083073139190674,2.189053535461426,12.220338821411133,0.0,12.220338821411133,12.220338821411133,,,,,,,,,,,,,,,,
,,,,,,,,13,2001,,,,,,,,,21.650941507047474,0.0,1.627939224243164,0.6253969073295593,19.39760398864746,0.0,19.39760398864746,19.39760398864746,,,,,,,,
17.237751007080078,0.0,1.24462890625,0.9544373154640198,15.03868579864502,0.0,15.03868579864502,15.03868579864502,13,2049,,,,,,,,,,,,,,,,,,,,,,,,
24.79057502746582,0.0,1.55712890625,0.6217900514602661,22.611656188964844,0.0,22.611656188964844,22.611656188964844,13,2099,,,,,,,,,,,,,,,,,,,,,,,,
10.664932250976562,0.0,1.322265625,0.8238086700439453,8.518857955932617,0.0,8.518857955932617,8.518857955932617,13,2149,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,13,2155,14.7470064163208,0.0,1.8204046487808228,1.9435311555862427,10.983070373535156,0.0,10.983070373535156,10.983070373535156,,,,,,,,,,,,,,,,
,,,,,,,,14,2155,,,,,,,,,21.179462883293823,0.0,1.6634494066238403,0.7287582755088806,18.787254333496094,0.0,18.787254333496094,18.787254333496094,,,,,,,,
23.26691436767578,0.0,1.202880859375,1.2417598962783813,20.82227325439453,0.0,20.82227325439453,20.82227325439453,14,2199,,,,,,,,,,,,,,,,,,,,,,,,
8.38882827758789,0.0,1.76611328125,0.7329083681106567,5.889806747436523,0.0,5.889806747436523,5.889806747436523,14,2249,,,,,,,,,,,,,,,,,,,,,,,,
18.267547607421875,0.0,1.4912109375,0.697211503982544,16.079124450683594,0.0,16.079124450683594,16.079124450683594,14,2299,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,14,2309,18.222448348999023,0.0,1.684312343597412,4.535754680633545,12.002381324768066,0.0,12.002381324768066,12.002381324768066,,,,,,,,,,,,,,,,
,,,,,,,,15,2309,,,,,,,,,22.235372875723076,0.0,1.760898470878601,1.0742357969284058,19.400239944458008,0.0,19.400239944458008,19.400239944458008,,,,,,,,
12.724987030029297,0.0,1.4072265625,0.0067372918128967285,11.311023712158203,0.0,11.311023712158203,11.311023712158203,15,2349,,,,,,,,,,,,,,,,,,,,,,,,
29.863819122314453,0.0,4.662109375,3.3431942462921143,21.8585147857666,0.0,21.8585147857666,21.8585147857666,15,2399,,,,,,,,,,,,,,,,,,,,,,,,
16.549942016601562,0.0,1.37451171875,0.7643072009086609,14.411123275756836,0.0,14.411123275756836,14.411123275756836,15,2449,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,15,2463,14.319308280944824,0.0,1.657128930091858,0.7879227995872498,11.874256134033203,0.0,11.874256134033203,11.874256134033203,,,,,,,,,,,,,,,,
,,,,,,,,16,2463,,,,,,,,,21.086095149819936,0.0,1.7831965684890747,0.9378780126571655,18.365022659301758,0.0,18.365022659301758,18.365022659301758,,,,,,,,
31.955970764160156,0.0,1.537109375,0.01961827278137207,30.399242401123047,0.0,30.399242401123047,30.399242401123047,16,2499,,,,,,,,,,,,,,,,,,,,,,,,
27.946269989013672,0.0,1.42333984375,0.6267176270484924,25.896211624145508,0.0,25.896211624145508,25.896211624145508,16,2549,,,,,,,,,,,,,,,,,,,,,,,,
19.070404052734375,0.0,1.64990234375,0.7347187995910645,16.68578338623047,0.0,16.68578338623047,16.68578338623047,16,2599,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,16,2617,13.952437400817871,0.0,1.8993558883666992,1.1606488227844238,10.892433166503906,0.0,10.892433166503906,10.892433166503906,,,,,,,,,,,,,,,,
,,,,,,,,17,2617,,,,,,,,,21.081582168802765,0.0,1.7269704341888428,0.8428443074226379,18.511768341064453,0.0,18.511768341064453,18.511768341064453,,,,,,,,
30.74956512451172,0.0,1.8427734375,0.5172991752624512,28.38949203491211,0.0,28.38949203491211,28.38949203491211,17,2649,,,,,,,,,,,,,,,,,,,,,,,,
29.187545776367188,0.0,1.84521484375,0.6957730054855347,26.646556854248047,0.0,26.646556854248047,26.646556854248047,17,2699,,,,,,,,,,,,,,,,,,,,,,,,
7.768634796142578,0.0,1.4425048828125,0.3908712565898895,5.935258865356445,0.0,5.935258865356445,5.935258865356445,17,2749,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,17,2771,10.841730117797852,0.0,1.4000608921051025,0.5993090867996216,8.842361450195312,0.0,8.842361450195312,8.842361450195312,,,,,,,,,,,,,,,,
,,,,,,,,18,2771,,,,,,,,,20.691222824568857,0.0,1.7902289628982544,0.6970285177230835,18.203964233398438,0.0,18.203964233398438,18.203964233398438,,,,,,,,
22.828144073486328,0.0,2.14599609375,0.6989868879318237,19.98316192626953,0.0,19.98316192626953,19.98316192626953,18,2799,,,,,,,,,,,,,,,,,,,,,,,,
22.980506896972656,0.0,3.064453125,2.3695931434631348,17.54646110534668,0.0,17.54646110534668,17.54646110534668,18,2849,,,,,,,,,,,,,,,,,,,,,,,,
22.645246505737305,0.0,1.84521484375,0.06650973856449127,20.733522415161133,0.0,20.733522415161133,20.733522415161133,18,2899,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,18,2925,11.788384437561035,0.0,1.5455021858215332,1.6344127655029297,8.60846996307373,0.0,8.60846996307373,8.60846996307373,,,,,,,,,,,,,,,,
,,,,,,,,19,2925,,,,,,,,,19.348363596763985,0.0,2.08571720123291,0.8969789147377014,16.36566925048828,0.0,16.36566925048828,16.36566925048828,,,,,,,,
22.84253692626953,0.0,2.8291015625,1.7697246074676514,18.243709564208984,0.0,18.243709564208984,18.243709564208984,19,2949,,,,,,,,,,,,,,,,,,,,,,,,
6.224798202514648,0.0,0.04579925537109375,0.000266869057668373,6.178731918334961,0.0,6.178731918334961,6.178731918334961,19,2999,,,,,,,,,,,,,,,,,,,,,,,,
15.047950744628906,0.0,2.171875,1.1615424156188965,11.714532852172852,0.0,11.714532852172852,11.714532852172852,19,3049,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,19,3079,11.417766571044922,0.0,1.3212175369262695,0.6652908325195312,9.431258201599121,0.0,9.431258201599121,9.431258201599121,,,,,,,,,,,,,,,,
,,,,,,,,20,3079,,,,,,,,,19.301624479821918,0.0,1.932710886001587,0.9297249913215637,16.439189910888672,0.0,16.439189910888672,16.439189910888672,,,,,,,,
17.76345443725586,0.0,1.71484375,0.6934534311294556,15.355156898498535,0.0,15.355156898498535,15.355156898498535,20,3099,,,,,,,,,,,,,,,,,,,,,,,,
8.866750717163086,0.0,1.28350830078125,0.5580888390541077,7.025154113769531,0.0,7.025154113769531,7.025154113769531,20,3149,,,,,,,,,,,,,,,,,,,,,,,,
11.592466354370117,0.0,1.312744140625,0.7407074570655823,9.53901481628418,0.0,9.53901481628418,9.53901481628418,20,3199,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,20,3233,9.316768646240234,0.0,1.3869574069976807,0.6990082263946533,7.230803489685059,0.0,7.230803489685059,7.230803489685059,,,,,,,,,,,,,,,,
,,,,,,,,21,3233,,,,,,,,,18.875660531295626,0.0,2.0054242610931396,0.7670140862464905,16.10321807861328,0.0,16.10321807861328,16.10321807861328,,,,,,,,
22.53070831298828,0.0,3.05078125,1.7222545146942139,17.757671356201172,0.0,17.757671356201172,17.757671356201172,21,3249,,,,,,,,,,,,,,,,,,,,,,,,
27.996932983398438,0.0,2.8271484375,1.8468689918518066,23.32291603088379,0.0,23.32291603088379,23.32291603088379,21,3299,,,,,,,,,,,,,,,,,,,,,,,,
13.120427131652832,0.0,1.3515625,0.4588467478752136,11.310017585754395,0.0,11.310017585754395,11.310017585754395,21,3349,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,21,3387,10.122447967529297,0.0,1.319055199623108,1.389676809310913,7.413716793060303,0.0,7.413716793060303,7.413716793060303,,,,,,,,,,,,,,,,
,,,,,,,,22,3387,,,,,,,,,18.860149540419687,0.0,2.1903131008148193,1.0321532487869263,15.637682914733887,0.0,15.637682914733887,15.637682914733887,,,,,,,,
14.619705200195312,0.0,1.64453125,0.44758233428001404,12.527591705322266,0.0,12.527591705322266,12.527591705322266,22,3399,,,,,,,,,,,,,,,,,,,,,,,,
28.02850341796875,0.0,2.416015625,1.0006961822509766,24.611791610717773,0.0,24.611791610717773,24.611791610717773,22,3449,,,,,,,,,,,,,,,,,,,,,,,,
28.076934814453125,0.0,3.41796875,0.6970301866531372,23.961936950683594,0.0,23.961936950683594,23.961936950683594,22,3499,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22,3541,9.423614501953125,0.0,1.3670992851257324,0.5661661624908447,7.4903483390808105,0.0,7.4903483390808105,7.4903483390808105,,,,,,,,,,,,,,,,
,,,,,,,,23,3541,,,,,,,,,18.269277707761585,0.0,2.2001585960388184,0.7540946006774902,15.315022468566895,0.0,15.315022468566895,15.315022468566895,,,,,,,,
22.250465393066406,0.0,3.7724609375,0.6008336544036865,17.87717056274414,0.0,17.87717056274414,17.87717056274414,23,3549,,,,,,,,,,,,,,,,,,,,,,,,
21.527381896972656,0.0,3.859375,0.7423027753829956,16.925704956054688,0.0,16.925704956054688,16.925704956054688,23,3599,,,,,,,,,,,,,,,,,,,,,,,,
15.042980194091797,0.0,1.04022216796875,0.43716102838516235,13.565597534179688,0.0,13.565597534179688,13.565597534179688,23,3649,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,23,3695,9.767203330993652,0.0,1.3898117542266846,0.8257880210876465,7.551604270935059,0.0,7.551604270935059,7.551604270935059,,,,,,,,,,,,,,,,
,,,,,,,,24,3695,,,,,,,,,17.46588006780668,0.0,2.1715731620788574,0.7668547630310059,14.527450561523438,0.0,14.527450561523438,14.527450561523438,,,,,,,,
20.125242233276367,0.0,2.8251953125,0.007960140705108643,17.29208755493164,0.0,17.29208755493164,17.29208755493164,24,3699,,,,,,,,,,,,,,,,,,,,,,,,
27.045682907104492,0.0,1.3524169921875,0.7175757884979248,24.975690841674805,0.0,24.975690841674805,24.975690841674805,24,3749,,,,,,,,,,,,,,,,,,,,,,,,
8.084416389465332,0.0,1.9370574951171875,0.0433240681886673,6.104034423828125,0.0,6.104034423828125,6.104034423828125,24,3799,,,,,,,,,,,,,,,,,,,,,,,,
29.971500396728516,0.0,3.49609375,0.0,26.475406646728516,0.0,26.475406646728516,26.475406646728516,24,3849,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,24,3849,8.97175121307373,0.0,1.3167577981948853,0.6289451718330383,7.026048183441162,0.0,7.026048183441162,7.026048183441162,,,,,,,,,,,,,,,,
,,,,,,,,25,3849,,,,,,,,,17.550145739452848,0.0,2.1893715858459473,0.6940432786941528,14.666729927062988,0.0,14.666729927062988,14.666729927062988,,,,,,,,
18.833026885986328,0.0,1.16302490234375,0.486505925655365,17.183496475219727,0.0,17.183496475219727,17.183496475219727,25,3899,,,,,,,,,,,,,,,,,,,,,,,,
19.56133270263672,0.0,2.6494140625,0.6949665546417236,16.216951370239258,0.0,16.216951370239258,16.216951370239258,25,3949,,,,,,,,,,,,,,,,,,,,,,,,
5.251563549041748,0.0,0.212890625,0.09380470216274261,4.944868087768555,0.0,4.944868087768555,4.944868087768555,25,3999,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,25,4003,11.760048866271973,0.0,1.58086359500885,1.3612339496612549,8.817952156066895,0.0,8.817952156066895,8.817952156066895,,,,,,,,,,,,,,,,
,,,,,,,,26,4003,,,,,,,,,17.710258738614062,0.0,2.138990879058838,0.6742459535598755,14.89702033996582,0.0,14.89702033996582,14.89702033996582,,,,,,,,
31.074310302734375,0.0,2.91796875,0.019942820072174072,28.136398315429688,0.0,28.136398315429688,28.136398315429688,26,4049,,,,,,,,,,,,,,,,,,,,,,,,
18.380651473999023,0.0,1.8408203125,0.7002055644989014,15.83962631225586,0.0,15.83962631225586,15.83962631225586,26,4099,,,,,,,,,,,,,,,,,,,,,,,,
9.118600845336914,0.0,1.036590576171875,1.2557640075683594,6.82624626159668,0.0,6.82624626159668,6.82624626159668,26,4149,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,26,4157,9.595288276672363,0.0,1.2962291240692139,0.6783888936042786,7.620670795440674,0.0,7.620670795440674,7.620670795440674,,,,,,,,,,,,,,,,
,,,,,,,,27,4157,,,,,,,,,17.798994564466444,0.0,2.227876901626587,0.6702274680137634,14.900891304016113,0.0,14.900891304016113,14.900891304016113,,,,,,,,
3.9066333770751953,0.0,0.19036865234375,0.007877247408032417,3.7083873748779297,0.0,3.7083873748779297,3.7083873748779297,27,4199,,,,,,,,,,,,,,,,,,,,,,,,
22.919740676879883,0.0,3.4833984375,2.068582773208618,17.367759704589844,0.0,17.367759704589844,17.367759704589844,27,4249,,,,,,,,,,,,,,,,,,,,,,,,
15.560445785522461,0.0,2.769561767578125,0.9423975944519043,11.848485946655273,0.0,11.848485946655273,11.848485946655273,27,4299,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,27,4311,9.187232971191406,0.0,1.400071620941162,0.767067015171051,7.020094394683838,0.0,7.020094394683838,7.020094394683838,,,,,,,,,,,,,,,,
,,,,,,,,28,4311,,,,,,,,,17.70690930394474,0.0,2.1322739124298096,0.8563297986984253,14.718306541442871,0.0,14.718306541442871,14.718306541442871,,,,,,,,
16.36189842224121,0.0,2.38330078125,0.9391252994537354,13.039472579956055,0.0,13.039472579956055,13.039472579956055,28,4349,,,,,,,,,,,,,,,,,,,,,,,,
13.201263427734375,0.0,2.08544921875,0.3172382414340973,10.798576354980469,0.0,10.798576354980469,10.798576354980469,28,4399,,,,,,,,,,,,,,,,,,,,,,,,
28.41796112060547,0.0,2.32373046875,0.5972567796707153,25.49697494506836,0.0,25.49697494506836,25.49697494506836,28,4449,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,28,4465,9.905623435974121,0.0,1.3038816452026367,0.7116677165031433,7.890074253082275,0.0,7.890074253082275,7.890074253082275,,,,,,,,,,,,,,,,
,,,,,,,,29,4465,,,,,,,,,17.38922386992638,0.0,2.1222660541534424,0.7400517463684082,14.52690601348877,0.0,14.52690601348877,14.52690601348877,,,,,,,,
16.474266052246094,0.0,4.490234375,0.02699369192123413,11.957038879394531,0.0,11.957038879394531,11.957038879394531,29,4499,,,,,,,,,,,,,,,,,,,,,,,,
20.155620574951172,0.0,2.8271484375,2.1089961528778076,15.219474792480469,0.0,15.219474792480469,15.219474792480469,29,4549,,,,,,,,,,,,,,,,,,,,,,,,
6.812562465667725,0.0,0.7333984375,0.570241391658783,5.508922576904297,0.0,5.508922576904297,5.508922576904297,29,4599,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,29,4619,8.77994155883789,0.0,1.165432333946228,0.6239686012268066,6.990540504455566,0.0,6.990540504455566,6.990540504455566,,,,,,,,,,,,,,,,
,,,,,,,,30,4619,,,,,,,,,16.755212157867632,0.0,2.197488784790039,0.8446788191795349,13.713043212890625,0.0,13.713043212890625,13.713043212890625,,,,,,,,
31.915355682373047,0.0,5.29296875,4.012537479400635,22.60984992980957,0.0,22.60984992980957,22.60984992980957,30,4649,,,,,,,,,,,,,,,,,,,,,,,,
10.324073791503906,0.0,1.680419921875,0.6566599607467651,7.986993789672852,0.0,7.986993789672852,7.986993789672852,30,4699,,,,,,,,,,,,,,,,,,,,,,,,
13.683340072631836,0.0,1.562164306640625,0.40799930691719055,11.713176727294922,0.0,11.713176727294922,11.713176727294922,30,4749,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,30,4773,9.217255592346191,0.0,1.453128457069397,0.4780426025390625,7.28608512878418,0.0,7.28608512878418,7.28608512878418,,,,,,,,,,,,,,,,
